Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Region,Order_Month
O10362,C0343,22-11-2023,Mouse,Accessories,3,993,2979,South,2023-11
O10363,C0021,17-04-2023,Phone,Electronics,3,476,1428,East,2023-04
O10364,C0124,08-10-2023,Printer,Office,3,1190,3570,West,2023-10
O10365,C0141,02-10-2023,Headphones,Electronics,3,373,1119,South,2023-10
O10366,C0373,21-02-2023,Keyboard,Accessories,1,1013,1013,South,2023-02
O10367,C0156,18-10-2023,Headphones,Electronics,1,800,800,West,2023-10
O10368,C0002,18-03-2023,Printer,Office,2,719,1438,West,2023-03
O10369,C0459,20-09-2023,Phone,Electronics,1,399,399,East,2023-09
O10370,C0159,12-03-2023,Tablet,Electronics,2,1112,2224,East,2023-03
O10371,C0298,05-02-2023,Printer,Office,1,494,494,West,2023-02
O10372,C0141,28-04-2023,Tablet,Electronics,2,608,1216,North,2023-04
O10373,C0521,28-09-2023,Keyboard,Accessories,1,1099,1099,South,2023-09
O10374,C0584,01-06-2023,Printer,Office,2,731,1462,West,2023-06
O10375,C0293,09-03-2023,Laptop,Electronics,2,908,1816,South,2023-03
O10376,C0167,21-07-2023,Printer,Office,3,1133,3399,North,2023-07
O10377,C0439,30-08-2023,Phone,Electronics,3,1042,3126,North,2023-08
O10378,C0108,14-08-2023,Mouse,Accessories,1,532,532,North,2023-08
O10379,C0432,20-10-2023,Mouse,Accessories,1,711,711,East,2023-10
O10380,C0590,18-03-2023,Headphones,Electronics,3,699,2097,North,2023-03
O10381,C0320,18-10-2023,Laptop,Electronics,2,970,1940,East,2023-10
O10382,C0167,29-08-2023,Monitor,Electronics,2,686,1372,East,2023-08
O10383,C0554,15-10-2023,Mouse,Accessories,2,1175,2350,East,2023-10
O10384,C0353,13-06-2023,Monitor,Electronics,2,85,170,East,2023-06
O10385,C0425,15-07-2023,Laptop,Electronics,1,1143,1143,North,2023-07
O10386,C0517,27-01-2023,Laptop,Electronics,2,1005,2010,West,2023-01
O10387,C0381,27-02-2023,Monitor,Electronics,2,116,232,East,2023-02
O10388,C0172,15-09-2023,Keyboard,Accessories,2,776,1552,South,2023-09
O10389,C0471,13-10-2023,Laptop,Electronics,3,403,1209,West,2023-10
O10390,C0477,14-10-2023,Printer,Office,2,502,1004,East,2023-10
O10391,C0446,07-06-2023,Laptop,Electronics,3,257,771,North,2023-06
O10392,C0515,24-05-2023,Mouse,Accessories,1,1029,1029,South,2023-05
O10393,C0104,28-04-2023,Monitor,Electronics,3,397,1191,North,2023-04
O10394,C0149,25-03-2023,Tablet,Electronics,1,335,335,South,2023-03
O10395,C0161,29-09-2023,Keyboard,Accessories,2,505,1010,West,2023-09
O10396,C0481,31-05-2023,Keyboard,Accessories,2,558,1116,South,2023-05
O10397,C0341,15-09-2023,Monitor,Electronics,2,410,820,East,2023-09
O10398,C0180,09-07-2023,Laptop,Electronics,1,498,498,East,2023-07
O10399,C0262,23-05-2023,Phone,Electronics,2,360,720,South,2023-05
O10400,C0490,12-01-2023,Tablet,Electronics,1,293,293,East,2023-01
O10401,C0594,18-10-2023,Laptop,Electronics,2,727,1454,South,2023-10
O10402,C0067,02-12-2023,Printer,Office,2,183,366,East,2023-12
O10403,C0399,12-06-2023,Tablet,Electronics,2,122,244,South,2023-06
O10404,C0466,25-07-2023,Headphones,Electronics,2,980,1960,West,2023-07
O10405,C0253,06-11-2023,Phone,Electronics,2,842,1684,North,2023-11
O10406,C0110,02-12-2023,Tablet,Electronics,3,882,2646,South,2023-12
O10407,C0483,25-01-2023,Keyboard,Accessories,1,948,948,North,2023-01
O10408,C0537,20-03-2023,Monitor,Electronics,2,966,1932,West,2023-03
O10409,C0532,26-05-2023,Monitor,Electronics,1,592,592,North,2023-05
O10410,C0043,11-09-2023,Tablet,Electronics,3,439,1317,South,2023-09
O10411,C0287,05-01-2023,Tablet,Electronics,3,516,1548,East,2023-01
O10412,C0382,24-09-2023,Phone,Electronics,2,394,788,South,2023-09
O10413,C0463,24-03-2023,Monitor,Electronics,3,1129,3387,North,2023-03
O10414,C0494,20-09-2023,Headphones,Electronics,1,239,239,West,2023-09
O10415,C0101,25-12-2023,Printer,Office,1,834,834,West,2023-12
O10416,C0420,04-05-2023,Tablet,Electronics,1,869,869,South,2023-05
O10417,C0485,26-04-2023,Mouse,Accessories,2,1136,2272,East,2023-04
O10418,C0519,04-06-2023,Keyboard,Accessories,1,532,532,West,2023-06
O10419,C0598,13-05-2023,Keyboard,Accessories,2,504,1008,South,2023-05
O10420,C0246,18-08-2023,Mouse,Accessories,2,454,908,East,2023-08
O10421,C0065,13-01-2023,Monitor,Electronics,2,950,1900,North,2023-01
O10422,C0213,30-06-2023,Phone,Electronics,2,542,1084,South,2023-06
O10423,C0164,07-07-2023,Monitor,Electronics,1,721,721,East,2023-07
O10424,C0183,27-04-2023,Mouse,Accessories,1,357,357,South,2023-04
O10425,C0594,20-08-2023,Keyboard,Accessories,2,673,1346,East,2023-08
O10426,C0021,11-02-2023,Laptop,Electronics,1,603,603,North,2023-02
O10427,C0017,30-04-2023,Laptop,Electronics,1,241,241,North,2023-04
O10428,C0560,29-01-2023,Laptop,Electronics,1,621,621,North,2023-01
O10429,C0284,22-07-2023,Phone,Electronics,2,281,562,East,2023-07
O10430,C0200,20-03-2023,Phone,Electronics,3,775,2325,North,2023-03
O10431,C0173,10-03-2023,Tablet,Electronics,3,905,2715,West,2023-03
O10432,C0101,08-01-2023,Tablet,Electronics,1,136,136,North,2023-01
O10433,C0043,19-04-2023,Printer,Office,1,136,136,East,2023-04
O10434,C0017,13-05-2023,Printer,Office,3,713,2139,West,2023-05
O10435,C0228,19-05-2023,Monitor,Electronics,2,415,830,West,2023-05
O10436,C0540,20-02-2023,Mouse,Accessories,3,548,1644,East,2023-02
O10437,C0350,18-12-2023,Phone,Electronics,1,822,822,West,2023-12
O10438,C0368,08-08-2023,Printer,Office,2,1041,2082,North,2023-08
O10439,C0463,18-02-2023,Mouse,Accessories,1,378,378,West,2023-02
O10440,C0217,29-04-2023,Keyboard,Accessories,2,218,436,South,2023-04
O10441,C0488,15-09-2023,Mouse,Accessories,2,198,396,South,2023-09
O10442,C0351,15-10-2023,Monitor,Electronics,1,209,209,West,2023-10
O10443,C0522,28-09-2023,Tablet,Electronics,2,572,1144,North,2023-09
O10444,C0488,11-11-2023,Printer,Office,2,232,464,South,2023-11
O10445,C0414,01-08-2023,Tablet,Electronics,2,1034,2068,West,2023-08
O10446,C0113,02-05-2023,Printer,Office,3,735,2205,West,2023-05
O10447,C0497,25-09-2023,Keyboard,Accessories,3,88,264,North,2023-09
O10448,C0397,29-05-2023,Mouse,Accessories,2,198,396,South,2023-05
O10449,C0236,12-08-2023,Printer,Office,2,287,574,East,2023-08
O10450,C0235,11-12-2023,Printer,Office,2,711,1422,South,2023-12
O10451,C0541,01-08-2023,Tablet,Electronics,1,819,819,East,2023-08
O10452,C0044,05-10-2023,Tablet,Electronics,3,137,411,East,2023-10
O10453,C0515,10-07-2023,Monitor,Electronics,1,745,745,South,2023-07
O10454,C0030,22-10-2023,Headphones,Electronics,3,462,1386,West,2023-10
O10455,C0136,28-12-2023,Mouse,Accessories,1,1184,1184,South,2023-12
O10456,C0449,14-04-2023,Printer,Office,1,564,564,East,2023-04
O10457,C0010,29-10-2023,Printer,Office,2,522,1044,East,2023-10
O10458,C0112,13-01-2023,Headphones,Electronics,3,1139,3417,North,2023-01
O10459,C0314,23-02-2023,Tablet,Electronics,2,283,566,West,2023-02
O10460,C0418,20-01-2023,Laptop,Electronics,2,1087,2174,East,2023-01
O10461,C0070,08-11-2023,Printer,Office,3,1064,3192,East,2023-11
O10462,C0381,12-05-2023,Monitor,Electronics,2,181,362,West,2023-05
O10463,C0154,20-10-2023,Phone,Electronics,2,276,552,South,2023-10
O10464,C0405,21-07-2023,Monitor,Electronics,2,920,1840,South,2023-07
O10465,C0020,30-09-2023,Keyboard,Accessories,1,990,990,East,2023-09
O10466,C0515,04-08-2023,Mouse,Accessories,1,575,575,North,2023-08
O10467,C0500,11-09-2023,Printer,Office,2,1128,2256,West,2023-09
O10468,C0159,07-07-2023,Phone,Electronics,2,643,1286,West,2023-07
O10469,C0406,01-06-2023,Headphones,Electronics,1,260,260,North,2023-06
O10470,C0117,22-12-2023,Tablet,Electronics,2,1047,2094,West,2023-12
O10471,C0350,02-07-2023,Headphones,Electronics,1,789,789,North,2023-07
O10472,C0113,08-09-2023,Mouse,Accessories,1,880,880,West,2023-09
O10473,C0118,28-10-2023,Headphones,Electronics,3,1020,3060,North,2023-10
O10474,C0047,17-07-2023,Laptop,Electronics,2,709,1418,East,2023-07
O10475,C0400,21-11-2023,Keyboard,Accessories,3,186,558,North,2023-11
O10476,C0050,16-09-2023,Tablet,Electronics,1,187,187,North,2023-09
O10477,C0563,02-09-2023,Headphones,Electronics,1,303,303,East,2023-09
O10478,C0581,15-12-2023,Phone,Electronics,3,971,2913,West,2023-12
O10479,C0074,11-07-2023,Monitor,Electronics,1,966,966,North,2023-07
O10480,C0295,09-05-2023,Tablet,Electronics,2,687,1374,West,2023-05
O10481,C0182,23-06-2023,Laptop,Electronics,2,858,1716,West,2023-06
O10482,C0548,01-08-2023,Tablet,Electronics,1,1034,1034,South,2023-08
O10483,C0342,08-08-2023,Printer,Office,2,463,926,East,2023-08
O10484,C0400,01-07-2023,Headphones,Electronics,3,319,957,East,2023-07
O10485,C0582,13-02-2023,Phone,Electronics,1,254,254,North,2023-02
O10486,C0250,29-12-2023,Monitor,Electronics,3,645,1935,North,2023-12
O10487,C0399,09-06-2023,Monitor,Electronics,2,1143,2286,West,2023-06
O10488,C0199,03-06-2023,Headphones,Electronics,3,993,2979,West,2023-06
O10489,C0314,21-01-2023,Printer,Office,2,214,428,South,2023-01
O10490,C0305,11-12-2023,Monitor,Electronics,3,1033,3099,North,2023-12
O10491,C0425,10-06-2023,Printer,Office,1,494,494,South,2023-06
O10492,C0327,27-03-2023,Monitor,Electronics,3,539,1617,East,2023-03
O10493,C0354,28-01-2023,Laptop,Electronics,1,622,622,South,2023-01
O10494,C0598,26-06-2023,Headphones,Electronics,1,472,472,North,2023-06
O10495,C0577,26-11-2023,Phone,Electronics,2,247,494,North,2023-11
O10496,C0112,26-02-2023,Monitor,Electronics,2,71,142,South,2023-02
O10497,C0086,17-03-2023,Phone,Electronics,2,484,968,West,2023-03
O10498,C0243,15-11-2023,Mouse,Accessories,2,620,1240,North,2023-11
O10499,C0532,03-06-2023,Printer,Office,3,326,978,East,2023-06
O10500,C0214,23-05-2023,Tablet,Electronics,2,933,1866,West,2023-05
O10501,C0381,17-06-2023,Printer,Office,1,128,128,South,2023-06
O10502,C0447,07-03-2023,Tablet,Electronics,2,930,1860,North,2023-03
O10503,C0097,11-02-2023,Printer,Office,2,1117,2234,West,2023-02
O10504,C0436,06-10-2023,Headphones,Electronics,2,728,1456,North,2023-10
O10505,C0307,24-09-2023,Headphones,Electronics,2,758,1516,West,2023-09
O10506,C0508,24-10-2023,Tablet,Electronics,2,57,114,West,2023-10
O10507,C0567,16-02-2023,Monitor,Electronics,1,1145,1145,East,2023-02
O10508,C0210,11-02-2023,Printer,Office,2,1177,2354,West,2023-02
O10509,C0387,31-12-2023,Tablet,Electronics,2,435,870,East,2023-12
O10510,C0486,08-08-2023,Headphones,Electronics,2,89,178,North,2023-08
O10511,C0260,03-09-2023,Mouse,Accessories,1,977,977,East,2023-09
O10512,C0016,09-05-2023,Printer,Office,1,863,863,East,2023-05
O10513,C0533,07-06-2023,Monitor,Electronics,3,1062,3186,North,2023-06
O10514,C0537,11-05-2023,Phone,Electronics,2,296,592,North,2023-05
O10515,C0382,13-05-2023,Tablet,Electronics,1,979,979,East,2023-05
O10516,C0372,14-05-2023,Monitor,Electronics,1,314,314,East,2023-05
O10517,C0364,30-12-2023,Tablet,Electronics,1,992,992,North,2023-12
O10518,C0131,17-03-2023,Monitor,Electronics,2,1031,2062,West,2023-03
O10519,C0218,09-07-2023,Keyboard,Accessories,2,205,410,North,2023-07
O10520,C0041,03-11-2023,Monitor,Electronics,3,595,1785,East,2023-11
O10521,C0279,25-06-2023,Phone,Electronics,2,1148,2296,West,2023-06
O10522,C0289,31-07-2023,Keyboard,Accessories,1,886,886,North,2023-07
O10523,C0483,05-09-2023,Printer,Office,2,1139,2278,West,2023-09
O10524,C0201,28-05-2023,Mouse,Accessories,3,503,1509,West,2023-05
O10525,C0191,08-03-2023,Laptop,Electronics,3,904,2712,West,2023-03
O10526,C0191,21-01-2023,Phone,Electronics,1,192,192,East,2023-01
O10527,C0302,22-05-2023,Laptop,Electronics,1,998,998,West,2023-05
O10528,C0393,21-12-2023,Tablet,Electronics,1,600,600,West,2023-12
O10529,C0115,13-08-2023,Monitor,Electronics,3,259,777,South,2023-08
O10530,C0443,01-04-2023,Headphones,Electronics,3,456,1368,South,2023-04
O10531,C0142,10-04-2023,Printer,Office,2,599,1198,North,2023-04
O10532,C0281,10-12-2023,Printer,Office,2,645,1290,South,2023-12
O10533,C0083,20-04-2023,Phone,Electronics,2,711,1422,East,2023-04
O10534,C0173,23-11-2023,Headphones,Electronics,2,333,666,South,2023-11
O10535,C0375,01-05-2023,Mouse,Accessories,1,812,812,West,2023-05
O10536,C0398,30-04-2023,Headphones,Electronics,3,1061,3183,South,2023-04
O10537,C0465,13-10-2023,Monitor,Electronics,1,725,725,North,2023-10
O10538,C0089,22-05-2023,Printer,Office,1,869,869,East,2023-05
O10539,C0334,10-08-2023,Monitor,Electronics,3,1050,3150,North,2023-08
O10540,C0514,27-12-2023,Tablet,Electronics,3,117,351,North,2023-12
O10541,C0016,03-03-2023,Keyboard,Accessories,2,744,1488,North,2023-03
O10542,C0035,24-09-2023,Printer,Office,2,317,634,West,2023-09
O10543,C0325,31-10-2023,Keyboard,Accessories,2,710,1420,West,2023-10
O10544,C0201,20-11-2023,Monitor,Electronics,3,1062,3186,East,2023-11
O10545,C0480,06-03-2023,Laptop,Electronics,2,777,1554,West,2023-03
O10546,C0438,17-03-2023,Monitor,Electronics,3,381,1143,South,2023-03
O10547,C0026,04-11-2023,Mouse,Accessories,3,708,2124,North,2023-11
O10548,C0179,12-05-2023,Keyboard,Accessories,1,554,554,East,2023-05
O10549,C0579,08-12-2023,Mouse,Accessories,2,125,250,West,2023-12
O10550,C0361,14-09-2023,Phone,Electronics,2,396,792,West,2023-09
O10551,C0573,25-09-2023,Mouse,Accessories,2,263,526,South,2023-09
O10552,C0449,03-04-2023,Phone,Electronics,3,411,1233,North,2023-04
O10553,C0291,25-08-2023,Laptop,Electronics,3,191,573,West,2023-08
O10554,C0049,29-10-2023,Printer,Office,1,702,702,North,2023-10
O10555,C0341,02-09-2023,Keyboard,Accessories,3,453,1359,North,2023-09
O10556,C0363,06-11-2023,Printer,Office,2,667,1334,South,2023-11
O10557,C0553,17-01-2023,Laptop,Electronics,1,866,866,West,2023-01
O10558,C0041,08-02-2023,Monitor,Electronics,3,232,696,North,2023-02
O10559,C0333,07-05-2023,Printer,Office,3,956,2868,South,2023-05
O10560,C0332,13-03-2023,Monitor,Electronics,1,68,68,West,2023-03
O10561,C0268,28-08-2023,Monitor,Electronics,1,1182,1182,North,2023-08
O10562,C0250,08-01-2023,Monitor,Electronics,2,152,304,North,2023-01
O10563,C0431,03-08-2023,Headphones,Electronics,2,1054,2108,North,2023-08
O10564,C0420,23-03-2023,Mouse,Accessories,2,1039,2078,North,2023-03
O10565,C0084,23-04-2023,Headphones,Electronics,3,461,1383,North,2023-04
O10566,C0041,15-09-2023,Tablet,Electronics,2,704,1408,East,2023-09
O10567,C0450,03-11-2023,Monitor,Electronics,1,251,251,East,2023-11
O10568,C0210,20-02-2023,Monitor,Electronics,2,959,1918,South,2023-02
O10569,C0084,04-06-2023,Laptop,Electronics,1,820,820,North,2023-06
O10570,C0350,23-10-2023,Phone,Electronics,1,436,436,South,2023-10
O10571,C0419,23-08-2023,Laptop,Electronics,1,317,317,North,2023-08
O10572,C0357,01-08-2023,Mouse,Accessories,1,1035,1035,South,2023-08
O10573,C0279,21-10-2023,Laptop,Electronics,3,272,816,West,2023-10
O10574,C0420,09-04-2023,Monitor,Electronics,2,1180,2360,North,2023-04
O10575,C0188,30-12-2023,Mouse,Accessories,1,1103,1103,South,2023-12
O10576,C0156,21-06-2023,Printer,Office,3,244,732,East,2023-06
O10577,C0360,16-03-2023,Laptop,Electronics,3,72,216,West,2023-03
O10578,C0380,16-06-2023,Printer,Office,2,1191,2382,South,2023-06
O10579,C0196,25-02-2023,Printer,Office,1,56,56,North,2023-02
O10580,C0419,06-05-2023,Laptop,Electronics,3,963,2889,East,2023-05
O10581,C0325,25-06-2023,Laptop,Electronics,1,625,625,West,2023-06
O10582,C0031,23-04-2023,Printer,Office,2,882,1764,North,2023-04
O10583,C0376,10-12-2023,Phone,Electronics,1,975,975,East,2023-12
O10584,C0155,29-12-2023,Headphones,Electronics,3,606,1818,West,2023-12
O10585,C0125,02-09-2023,Headphones,Electronics,2,311,622,South,2023-09
O10586,C0125,06-02-2023,Phone,Electronics,1,171,171,South,2023-02
O10587,C0087,14-05-2023,Tablet,Electronics,1,1108,1108,West,2023-05
O10588,C0077,28-02-2023,Phone,Electronics,1,418,418,East,2023-02
O10589,C0278,09-03-2023,Keyboard,Accessories,1,158,158,North,2023-03
O10590,C0365,08-12-2023,Monitor,Electronics,1,354,354,North,2023-12
O10591,C0554,20-12-2023,Headphones,Electronics,3,996,2988,West,2023-12
O10592,C0497,07-12-2023,Monitor,Electronics,3,811,2433,South,2023-12
O10593,C0139,25-12-2023,Mouse,Accessories,1,349,349,West,2023-12
O10594,C0111,20-12-2023,Headphones,Electronics,1,532,532,East,2023-12
O10595,C0273,09-04-2023,Tablet,Electronics,3,558,1674,West,2023-04
O10596,C0165,07-12-2023,Phone,Electronics,2,811,1622,West,2023-12
O10597,C0164,27-05-2023,Tablet,Electronics,1,706,706,East,2023-05
O10598,C0267,06-11-2023,Printer,Office,3,1190,3570,North,2023-11
O10599,C0487,05-01-2023,Mouse,Accessories,2,444,888,North,2023-01
O10600,C0524,11-03-2023,Printer,Office,1,607,607,North,2023-03
O10601,C0304,18-04-2023,Headphones,Electronics,3,715,2145,West,2023-04
O10602,C0228,12-04-2023,Tablet,Electronics,2,1072,2144,East,2023-04
O10603,C0399,22-07-2023,Laptop,Electronics,2,456,912,West,2023-07
O10604,C0082,02-04-2023,Laptop,Electronics,3,1023,3069,East,2023-04
O10605,C0365,12-06-2023,Mouse,Accessories,3,821,2463,West,2023-06
O10606,C0337,13-08-2023,Mouse,Accessories,1,165,165,West,2023-08
O10607,C0013,08-07-2023,Printer,Office,3,492,1476,East,2023-07
O10608,C0022,15-12-2023,Mouse,Accessories,2,529,1058,South,2023-12
O10609,C0320,06-05-2023,Headphones,Electronics,3,955,2865,North,2023-05
O10610,C0286,26-02-2023,Printer,Office,2,745,1490,South,2023-02
O10611,C0370,21-09-2023,Mouse,Accessories,3,68,204,South,2023-09
O10612,C0579,06-03-2023,Laptop,Electronics,3,591,1773,West,2023-03
O10613,C0549,21-05-2023,Laptop,Electronics,1,50,50,West,2023-05
O10614,C0128,20-07-2023,Printer,Office,1,237,237,East,2023-07
O10615,C0104,23-01-2023,Laptop,Electronics,3,243,729,North,2023-01
O10616,C0358,16-03-2023,Phone,Electronics,2,463,926,East,2023-03
O10617,C0188,22-06-2023,Printer,Office,3,959,2877,West,2023-06
O10618,C0123,24-12-2023,Phone,Electronics,1,132,132,West,2023-12
O10619,C0162,22-08-2023,Phone,Electronics,1,424,424,West,2023-08
O10620,C0450,13-01-2023,Printer,Office,2,371,742,West,2023-01
O10621,C0290,22-10-2023,Mouse,Accessories,3,557,1671,East,2023-10
O10622,C0567,27-01-2023,Printer,Office,3,1023,3069,South,2023-01
O10623,C0233,07-06-2023,Monitor,Electronics,3,370,1110,North,2023-06
O10624,C0313,08-10-2023,Monitor,Electronics,1,1126,1126,South,2023-10
O10625,C0023,01-02-2023,Mouse,Accessories,1,232,232,South,2023-02
O10626,C0160,14-01-2023,Phone,Electronics,2,709,1418,South,2023-01
O10627,C0053,01-12-2023,Tablet,Electronics,2,1061,2122,South,2023-12
O10628,C0205,28-02-2023,Keyboard,Accessories,3,309,927,East,2023-02
O10629,C0290,04-12-2023,Printer,Office,2,1085,2170,West,2023-12
O10630,C0561,20-03-2023,Phone,Electronics,3,1148,3444,North,2023-03
O10631,C0154,01-10-2023,Mouse,Accessories,1,1067,1067,West,2023-10
O10632,C0343,29-03-2023,Keyboard,Accessories,2,258,516,South,2023-03
O10633,C0325,16-11-2023,Printer,Office,1,439,439,North,2023-11
O10634,C0577,17-04-2023,Tablet,Electronics,3,682,2046,East,2023-04
O10635,C0452,10-04-2023,Laptop,Electronics,3,477,1431,South,2023-04
O10636,C0083,26-06-2023,Mouse,Accessories,3,190,570,South,2023-06
O10637,C0471,06-08-2023,Printer,Office,3,450,1350,North,2023-08
O10638,C0175,23-01-2023,Laptop,Electronics,3,681,2043,North,2023-01
O10639,C0101,24-01-2023,Monitor,Electronics,3,1086,3258,West,2023-01
O10640,C0533,06-12-2023,Headphones,Electronics,1,480,480,East,2023-12
O10641,C0101,31-10-2023,Headphones,Electronics,1,859,859,East,2023-10
O10642,C0236,27-12-2023,Tablet,Electronics,1,276,276,West,2023-12
O10643,C0210,17-08-2023,Mouse,Accessories,1,1086,1086,North,2023-08
O10644,C0528,17-05-2023,Tablet,Electronics,3,947,2841,North,2023-05
O10645,C0100,19-04-2023,Keyboard,Accessories,3,1001,3003,East,2023-04
O10646,C0263,19-10-2023,Monitor,Electronics,1,211,211,South,2023-10
O10647,C0149,28-01-2023,Headphones,Electronics,2,989,1978,West,2023-01
O10648,C0356,21-01-2023,Keyboard,Accessories,2,1138,2276,West,2023-01
O10649,C0118,23-02-2023,Headphones,Electronics,3,98,294,South,2023-02
O10650,C0586,15-02-2023,Monitor,Electronics,3,102,306,North,2023-02
O10651,C0398,18-05-2023,Monitor,Electronics,2,917,1834,East,2023-05
O10652,C0017,25-09-2023,Laptop,Electronics,3,160,480,South,2023-09
O10653,C0409,16-08-2023,Tablet,Electronics,1,220,220,South,2023-08
O10654,C0119,05-06-2023,Tablet,Electronics,2,279,558,West,2023-06
O10655,C0502,30-06-2023,Mouse,Accessories,1,153,153,South,2023-06
O10656,C0421,14-05-2023,Headphones,Electronics,3,794,2382,East,2023-05
O10657,C0033,24-02-2023,Printer,Office,1,714,714,South,2023-02
O10658,C0528,27-07-2023,Mouse,Accessories,1,61,61,East,2023-07
O10659,C0307,09-06-2023,Monitor,Electronics,1,672,672,East,2023-06
